    156.75,    157.08,    155.02,    155.98,    153.66,42584200.00
    156.61,    157.75,    155.96,    156.25,    153.92,23974100.00
    156.89,    157.69,    155.50,    156.17,    153.84,21984300.00
    156.29,    157.42,    156.20,    157.10,    154.76,17757200.00
    156.91,    157.55,    155.27,    156.41,    154.08,21207100.00
    157.23,    157.83,    156.78,    157.41,    155.07,17000500.00
    159.29,    163.60,    158.70,    163.05,    160.62,44454200.00
    163.89,    168.07,    163.72,    166.72,    164.24,44700800.00
    167.90,    169.65,    166.94,    169.04,    166.52,36046800.00
    169.87,    169.94,    165.61,    166.89,    164.40,33637800.00
    166.60,    168.50,    165.28,    168.11,    165.61,41393400.00
    174.00,    174.26,    171.12,    172.50,    169.93,59398600.00
    172.37,    174.99,    171.72,    174.25,    171.65,35026300.00
    173.91,    175.25,    173.60,    174.81,    172.21,24361500.00
    174.66,    176.24,    174.33,    176.24,    173.61,24409500.00
    175.11,    176.10,    173.14,    175.88,    173.26,29482600.00
    175.11,    175.38,    174.27,    174.67,    172.69,25145500.00
    173.50,    174.50,    173.40,    173.97,    171.99,16982100.00
    173.04,    173.48,    171.18,    171.34,    169.39,24782500.00
    169.97,    170.32,    168.38,    169.08,    167.16,29158100.00
    171.18,    171.87,    170.30,    171.10,    169.16,23637500.00
    171.04,    171.39,    169.64,    170.15,    168.22,21899500.00
    170.29,    170.56,    169.56,    169.98,    168.05,16262400.00
    170.78,    173.70,    170.78,    173.14,    171.17,25131300.00
    173.36,    175.00,    173.05,    174.96,    172.97,25588900.00
    175.10,    175.50,    174.65,    174.97,    172.98,14026700.00
    175.05,    175.08,    173.34,    174.09,    172.11,20716800.00
    174.30,    174.87,    171.86,    173.07,    171.11,26428800.00
    172.63,    172.92,    167.16,    169.48,    167.56,41666400.00
    170.43,    172.14,    168.44,    171.85,    169.90,41527200.00
    169.95,    171.67,    168.50,    171.05,    169.11,39759300.00
    172.48,    172.62,    169.63,    169.80,    167.87,32542400.00
    169.06,    171.52,    168.40,    169.64,    167.71,27350200.00
    167.50,    170.20,    166.46,    169.01,    167.09,28560000.00
    169.03,    170.44,    168.91,    169.32,    167.40,25673300.00
    170.49,    171.00,    168.82,    169.37,    167.45,23355200.00
    169.20,    172.89,    168.79,    172.67,    170.71,35273800.00
    172.15,    172.39,    171.46,    171.70,    169.75,19409200.00
    172.50,    173.54,    172.00,    172.27,    170.31,23818400.00
    172.40,    173.13,    171.65,    172.22,    170.26,20476500.00
    173.63,    174.17,    172.46,    173.97,    171.99,40169300.00
    174.88,    177.20,    174.86,    176.42,    174.42,29421100.00
    175.03,    175.39,    174.09,    174.54,    172.56,27436400.00
    174.87,    175.42,    173.25,    174.35,    172.37,23475600.00
    174.17,    176.02,    174.10,    175.01,    173.02,20949900.00
    174.68,    175.42,    174.50,    175.01,    173.02,16114600.00
    170.80,    171.47,    169.68,    170.57,    168.63,33185500.00
    170.10,    170.78,    169.71,    170.60,    168.66,21498200.00
    171.00,    171.85,    170.48,    171.08,    169.14,16480200.00
